,thumbStatus,indexStatus,middleStatus,ringStatus,pinkyStatus,thumb1x,thumb1y,thumb1z,thumb2x,thumb2y,thumb2z,thumb3x,thumb3y,thumb3z,index1x,index1y,index1z,index2x,index2y,index2z,index3x,index3y,index3z,middle1x,middle1y,middle1z,middle2x,middle2y,middle2z,middle3x,middle3y,middle3z,ring1x,ring1y,ring1z,ring2x,ring2y,ring2z,ring3x,ring3y,ring3z,pinky1x,pinky1y,pinky1z,pinky2x,pinky2y,pinky2z,pinky3x,pinky3y,pinky3z
872,0.0,1.0,1.0,1.0,1.0,0.4601093530654907,0.9626392126083374,-0.03096676804125309,0.3557225465774536,0.8307760953903198,-0.07275102287530899,0.37266284227371216,0.7423582673072815,-0.09262142330408096,0.36337539553642273,0.7054114937782288,-0.025926245376467705,0.3122444748878479,0.590063214302063,-0.05378708988428116,0.28298434615135193,0.5187150835990906,-0.07746904343366623,0.4001452624797821,0.6572136282920837,-0.03422855585813522,0.3448893427848816,0.5235740542411804,-0.059678658843040466,0.3097127377986908,0.43586331605911255,-0.08276795595884323,0.4469805359840393,0.642491340637207,-0.04755531623959541,0.40614619851112366,0.49818170070648193,-0.07711374759674072,0.3826623260974884,0.40291792154312134,-0.09917867183685303,0.5013394355773926,0.6550198793411255,-0.06358889490365982,0.4894317388534546,0.5428240299224854,-0.09276313334703445,0.4793701171875,0.46543627977371216,-0.10819723457098007
873,0.0,1.0,1.0,1.0,1.0,0.4575587809085846,0.9691740274429321,-0.03257735073566437,0.3508649468421936,0.8393369317054749,-0.0774424746632576,0.3670063018798828,0.7500386238098145,-0.09852106124162674,0.3598516285419464,0.7088733315467834,-0.029180409386754036,0.310829222202301,0.5885828137397766,-0.058990728110075,0.2822772264480591,0.5147500038146973,-0.08427722752094269,0.39668628573417664,0.6586853861808777,-0.037050891667604446,0.3424966335296631,0.5248134136199951,-0.06309295445680618,0.30676180124282837,0.43672728538513184,-0.08607948571443558,0.443146675825119,0.6416274905204773,-0.04997441917657852,0.398058146238327,0.5000820159912109,-0.07742099463939667,0.3726543188095093,0.40998515486717224,-0.09611515700817108,0.49694395065307617,0.6525785326957703,-0.06617765128612518,0.47381293773651123,0.5447428822517395,-0.09246280789375305,0.45632216334342957,0.471483051776886,-0.10519074648618698
874,0.0,1.0,1.0,1.0,1.0,0.45523011684417725,0.967907726764679,-0.03325985372066498,0.3490528464317322,0.8426796197891235,-0.08273282647132874,0.364523708820343,0.7566571831703186,-0.10622164607048035,0.3562163710594177,0.712544858455658,-0.035343337804079056,0.30806902050971985,0.5865036249160767,-0.0661575198173523,0.2808421552181244,0.5114715695381165,-0.09206801652908325,0.3925887644290924,0.6672843098640442,-0.04345255717635155,0.3392212986946106,0.5268869996070862,-0.07073410600423813,0.3047083616256714,0.437235951423645,-0.09470044821500778,0.43834882974624634,0.6543627381324768,-0.05603950470685959,0.3915748596191406,0.5102535486221313,-0.08309734612703323,0.36391401290893555,0.41788220405578613,-0.10226772725582123,0.4914173185825348,0.6671321988105774,-0.0718478113412857,0.46175476908683777,0.5565398931503296,-0.09695735573768616,0.43858802318573,0.48316746950149536,-0.10934025794267654
875,0.0,1.0,1.0,1.0,1.0,0.4509870111942291,0.9726967811584473,-0.03197360783815384,0.34491997957229614,0.8480553030967712,-0.08238915354013443,0.35822927951812744,0.7572785019874573,-0.10714574158191681,0.35484302043914795,0.7157001495361328,-0.03592003509402275,0.30385661125183105,0.590560793876648,-0.06885141134262085,0.2764456272125244,0.5154199004173279,-0.09609410166740417,0.39016738533973694,0.6728383898735046,-0.04557700455188751,0.3336811065673828,0.5314660668373108,-0.07487905025482178,0.2990894913673401,0.4420178532600403,-0.10054422914981842,0.4349629580974579,0.6614214181900024,-0.059732161462306976,0.38328102231025696,0.5153814554214478,-0.08884299546480179,0.3540138900279999,0.4239387810230255,-0.10992425680160522,0.4877196252346039,0.6743863821029663,-0.07689186185598373,0.4541088342666626,0.5663390755653381,-0.1044110655784607,0.4279784858226776,0.49547725915908813,-0.11919987946748734
876,0.0,1.0,1.0,1.0,1.0,0.44851621985435486,0.9706692695617676,-0.03214624896645546,0.34142863750457764,0.8517001867294312,-0.0833655521273613,0.3539535105228424,0.7608934044837952,-0.10831940919160843,0.3503238558769226,0.71400386095047,-0.03401334583759308,0.30070582032203674,0.5896483063697815,-0.06655705720186234,0.2742690443992615,0.5154165029525757,-0.09377972781658173,0.3841080665588379,0.6713369488716125,-0.043209005147218704,0.32898154854774475,0.5320504903793335,-0.07159312069416046,0.2961471974849701,0.44366133213043213,-0.09699346125125885,0.4275204837322235,0.6596728563308716,-0.05712595954537392,0.37718716263771057,0.518418550491333,-0.08495518565177917,0.3479720652103424,0.429123193025589,-0.10595008730888367,0.479377418756485,0.6723417639732361,-0.07423895597457886,0.4439370334148407,0.5669156312942505,-0.10038380324840546,0.4159717261791229,0.49858081340789795,-0.11527954041957855
877,0.0,1.0,1.0,1.0,1.0,0.4427420496940613,0.9697901010513306,-0.03139636293053627,0.33895647525787354,0.8505162000656128,-0.08296672254800797,0.3513718843460083,0.7594860196113586,-0.10843809694051743,0.3452337384223938,0.714523434638977,-0.036700040102005005,0.2963804006576538,0.5875095725059509,-0.07036333531141281,0.2701534628868103,0.5111987590789795,-0.09784319996833801,0.37979382276535034,0.6730026006698608,-0.04673599824309349,0.32520490884780884,0.5296574234962463,-0.07657540589570999,0.29203009605407715,0.43912473320961,-0.10231010615825653,0.4238337576389313,0.6623326539993286,-0.061207763850688934,0.3734971284866333,0.517666757106781,-0.09047675877809525,0.34456515312194824,0.42746850848197937,-0.11150581389665604,0.4759889245033264,0.6755815744400024,-0.07868791371583939,0.44092100858688354,0.5685367584228516,-0.10621393471956253,0.4123287498950958,0.5004333257675171,-0.1212628185749054
878,0.0,1.0,1.0,1.0,1.0,0.4415135383605957,0.9655891060829163,-0.031900227069854736,0.3360186219215393,0.8491200804710388,-0.08374132961034775,0.34840524196624756,0.7563043236732483,-0.10919354110956192,0.3435598611831665,0.7122848629951477,-0.036805834621191025,0.2945467531681061,0.5870499610900879,-0.0703398585319519,0.26801782846450806,0.5116151571273804,-0.09793443232774734,0.3774632513523102,0.6692801713943481,-0.046491388231515884,0.3221662938594818,0.5279354453086853,-0.07584164291620255,0.2885344922542572,0.4381783604621887,-0.10144038498401642,0.4209426939487457,0.6581097841262817,-0.06067129224538803,0.36962035298347473,0.5154821276664734,-0.08932511508464813,0.34038087725639343,0.4262445271015167,-0.11017204821109772,0.47248929738998413,0.6720109581947327,-0.07796238362789154,0.4363144636154175,0.5680257678031921,-0.1050252914428711,0.4071163535118103,0.5016248822212219,-0.12000623345375061
879,0.0,1.0,1.0,1.0,1.0,0.4392840564250946,0.967816174030304,-0.03102266974747181,0.33506011962890625,0.8420274257659912,-0.07994190603494644,0.34651991724967957,0.7494966387748718,-0.10435870289802551,0.3424225449562073,0.7132836580276489,-0.03768954426050186,0.2932848334312439,0.5878363251686096,-0.07082105427980423,0.2667088806629181,0.511002779006958,-0.09790244698524475,0.37582695484161377,0.6708152294158936,-0.04789412394165993,0.3204836845397949,0.5270784497261047,-0.07724529504776001,0.28760236501693726,0.4357042610645294,-0.10251104831695557,0.4187231957912445,0.6604243516921997,-0.06243712827563286,0.36778900027275085,0.5152905583381653,-0.09164264053106308,0.3389245271682739,0.4245237708091736,-0.11276265978813171,0.4700968265533447,0.6742701530456543,-0.07995148748159409,0.43381932377815247,0.5678051710128784,-0.10796783864498138,0.40485769510269165,0.49982884526252747,-0.123572938144207
880,0.0,1.0,1.0,1.0,1.0,0.43731653690338135,0.967596173286438,-0.030365340411663055,0.3360108733177185,0.8390275239944458,-0.07717102766036987,0.34496721625328064,0.7462882399559021,-0.10033024102449417,0.3418058454990387,0.7107394337654114,-0.03379593417048454,0.2924107015132904,0.5870605111122131,-0.06592477113008499,0.2656060755252838,0.5103291273117065,-0.09252152591943741,0.3739849627017975,0.6669444441795349,-0.043428871780633926,0.3187934160232544,0.5248851180076599,-0.07139405608177185,0.2858298718929291,0.433766633272171,-0.09603703022003174,0.4160009026527405,0.6546726822853088,-0.05748749524354935,0.3657694160938263,0.5115784406661987,-0.08483399450778961,0.33774298429489136,0.4212239682674408,-0.10452555119991302,0.4665158689022064,0.6668753027915955,-0.07467423379421234,0.4305689036846161,0.5618457794189453,-0.1003066897392273,0.4019293487071991,0.4946838319301605,-0.11417641490697861
881,0.0,1.0,1.0,1.0,1.0,0.43969717621803284,0.9699925184249878,-0.02942967601120472,0.33514881134033203,0.8423248529434204,-0.07495912909507751,0.3443336486816406,0.7526092529296875,-0.09778739511966705,0.3429926931858063,0.7125604748725891,-0.03248773515224457,0.2935485541820526,0.5898580551147461,-0.06426732987165451,0.2668222188949585,0.5135613083839417,-0.09070347249507904,0.3757789433002472,0.6691245436668396,-0.04295218735933304,0.32051631808280945,0.5260474681854248,-0.07133897393941879,0.28773292899131775,0.43509820103645325,-0.0962662473320961,0.41836273670196533,0.6581886410713196,-0.057889629155397415,0.36711832880973816,0.5139113068580627,-0.08640411496162415,0.3381826877593994,0.4236384332180023,-0.10743657499551773,0.46927410364151,0.6719737648963928,-0.07576849311590195,0.4332032799720764,0.5661336183547974,-0.10294070839881897,0.4039217233657837,0.49850308895111084,-0.11835122108459473
