,thumbStatus,indexStatus,middleStatus,ringStatus,pinkyStatus,thumb1x,thumb1y,thumb1z,thumb2x,thumb2y,thumb2z,thumb3x,thumb3y,thumb3z,index1x,index1y,index1z,index2x,index2y,index2z,index3x,index3y,index3z,middle1x,middle1y,middle1z,middle2x,middle2y,middle2z,middle3x,middle3y,middle3z,ring1x,ring1y,ring1z,ring2x,ring2y,ring2z,ring3x,ring3y,ring3z,pinky1x,pinky1y,pinky1z,pinky2x,pinky2y,pinky2z,pinky3x,pinky3y,pinky3z
649,0.0,1.0,1.0,0.0,0.0,0.6155798435211182,0.82612544298172,-0.02832401543855667,0.5813633799552917,0.6720713973045349,-0.07697927206754684,0.6229152679443359,0.6244861483573914,-0.10191749781370163,0.5823379158973694,0.5492241382598877,-0.03661755099892616,0.5670202374458313,0.41614508628845215,-0.07077993452548981,0.5631940364837646,0.33142194151878357,-0.09502831846475601,0.6281521320343018,0.5401308536529541,-0.04787410423159599,0.6096356511116028,0.387502521276474,-0.08261188864707947,0.5976918339729309,0.2983948290348053,-0.10526009649038315,0.6753455400466919,0.5682079195976257,-0.0621999129652977,0.663381814956665,0.46215561032295227,-0.10844496637582779,0.641952395439148,0.5585139393806458,-0.115775927901268,0.7196305990219116,0.6238160133361816,-0.07855143398046494,0.6951190233230591,0.5824432373046875,-0.11758340895175934,0.6699809432029724,0.6480461359024048,-0.1205538660287857
650,0.0,1.0,1.0,0.0,0.0,0.6218295693397522,0.8289841413497925,-0.03063284605741501,0.5936256647109985,0.6762102842330933,-0.08140458911657333,0.6362705826759338,0.6306978464126587,-0.10733507573604584,0.5913863778114319,0.5541231036186218,-0.03780002519488335,0.5761849880218506,0.42390304803848267,-0.07297700643539429,0.5699853897094727,0.3398139476776123,-0.09895727783441544,0.6369683146476746,0.5437071323394775,-0.048598866909742355,0.6188512444496155,0.3936963975429535,-0.08446086943149567,0.6070433259010315,0.30592694878578186,-0.10845370590686798,0.6841522455215454,0.5711670517921448,-0.06278058141469955,0.6705613136291504,0.46610668301582336,-0.11037483811378479,0.6493715047836304,0.5615794062614441,-0.1188240796327591,0.7287934422492981,0.6261857748031616,-0.07921889424324036,0.7037981152534485,0.5832087397575378,-0.11927970498800278,0.6784152984619141,0.6492763757705688,-0.12285791337490082
651,0.0,1.0,1.0,0.0,0.0,0.6287435293197632,0.8290596008300781,-0.026814011856913567,0.6036840677261353,0.6712265014648438,-0.0702318549156189,0.6439115405082703,0.6232864856719971,-0.09279751777648926,0.6016255617141724,0.5526050329208374,-0.03106861002743244,0.5881103873252869,0.42789921164512634,-0.06275434792041779,0.5832061171531677,0.3476009964942932,-0.08598233014345169,0.6462278366088867,0.5437884330749512,-0.04196847975254059,0.629655122756958,0.39451396465301514,-0.0744212344288826,0.6177762150764465,0.3090152144432068,-0.09617529809474945,0.692094087600708,0.5722020864486694,-0.05613500624895096,0.6799101233482361,0.464728981256485,-0.10210076719522476,0.6599429249763489,0.5620225667953491,-0.11026911437511444,0.7359938025474548,0.6269782781600952,-0.07207605987787247,0.7117550373077393,0.5823867321014404,-0.11099378019571304,0.6887799501419067,0.6502821445465088,-0.11429150402545929
652,0.0,1.0,1.0,0.0,0.0,0.6384069919586182,0.8350188732147217,-0.02754402533173561,0.6165642142295837,0.6735255122184753,-0.07010921090841293,0.655932605266571,0.6215922236442566,-0.09200799465179443,0.6136183142662048,0.5577747821807861,-0.03137548267841339,0.6004858613014221,0.43002837896347046,-0.06168678402900696,0.5952967405319214,0.34928733110427856,-0.08316145837306976,0.6579603552818298,0.5482959151268005,-0.04114418849349022,0.6429364085197449,0.3971410393714905,-0.07294268161058426,0.6310925483703613,0.31133154034614563,-0.09410496801137924,0.702999472618103,0.5755451917648315,-0.05409122258424759,0.6938700675964355,0.46171003580093384,-0.10096009075641632,0.6737549901008606,0.5600184798240662,-0.10943566262722015,0.7463153600692749,0.6291043162345886,-0.0686195120215416,0.722933292388916,0.5836069583892822,-0.1097295954823494,0.7008591890335083,0.6523754000663757,-0.11403705924749374
653,0.0,1.0,1.0,0.0,0.0,0.6490507125854492,0.8369388580322266,-0.028772257268428802,0.632757842540741,0.6784594058990479,-0.07320909947156906,0.6699998378753662,0.6227851510047913,-0.09549075365066528,0.6214175820350647,0.5621147751808167,-0.03139526769518852,0.6090908646583557,0.432508647441864,-0.06224260851740837,0.6048531532287598,0.3508370518684387,-0.084132120013237,0.6666731834411621,0.5513805150985718,-0.04078994318842888,0.6529284119606018,0.4035862684249878,-0.07354798167943954,0.6425937414169312,0.317093163728714,-0.09575838595628738,0.7122374176979065,0.5781116485595703,-0.053480811417102814,0.7044209837913513,0.467130184173584,-0.10015268623828888,0.686262845993042,0.5643808841705322,-0.1081891730427742,0.7556331157684326,0.6306747794151306,-0.0680079236626625,0.7338919043540955,0.5891649127006531,-0.10931167006492615,0.7120019197463989,0.657454252243042,-0.11379510164260864
654,0.0,1.0,1.0,0.0,0.0,0.6551768779754639,0.8390268683433533,-0.02686786837875843,0.6420779228210449,0.6736868023872375,-0.0682305172085762,0.6826187372207642,0.625156044960022,-0.08963454514741898,0.6317799687385559,0.5662208199501038,-0.030079547315835953,0.6212010383605957,0.43632006645202637,-0.06022988632321358,0.6168922185897827,0.35408487915992737,-0.08200319111347198,0.6767891645431519,0.5569862723350525,-0.04023332521319389,0.6648163795471191,0.40820997953414917,-0.07233912497758865,0.6548221707344055,0.32033318281173706,-0.09469359368085861,0.7220666408538818,0.5842082500457764,-0.05339116230607033,0.7172995805740356,0.4703994691371918,-0.09903287887573242,0.6989405155181885,0.5667846202850342,-0.10693612694740295,0.7651928067207336,0.6367624402046204,-0.06826796382665634,0.745395839214325,0.5917606949806213,-0.10869666188955307,0.7239377498626709,0.6622756123542786,-0.1124979630112648
655,0.0,1.0,1.0,0.0,0.0,0.6598073840141296,0.8427184820175171,-0.026876546442508698,0.6442224979400635,0.6750243306159973,-0.06644722819328308,0.6865434646606445,0.6285139918327332,-0.08678901195526123,0.6336703896522522,0.5690971612930298,-0.029032284393906593,0.6245478391647339,0.4373636841773987,-0.05776902660727501,0.6225510835647583,0.355049729347229,-0.07814553380012512,0.6792601346969604,0.5585346221923828,-0.038675613701343536,0.6679987907409668,0.407239705324173,-0.06971917301416397,0.6589863300323486,0.3191628158092499,-0.09123478829860687,0.7246644496917725,0.5853126645088196,-0.051303211599588394,0.7206368446350098,0.469276487827301,-0.09526704996824265,0.7041034698486328,0.5663597583770752,-0.10154488682746887,0.7676640152931213,0.637909471988678,-0.06576237082481384,0.7484594583511353,0.5893813371658325,-0.10505472123622894,0.7298309206962585,0.6623585820198059,-0.10791950672864914
656,0.0,1.0,1.0,0.0,0.0,0.6682225465774536,0.8419114947319031,-0.026911580935120583,0.655973494052887,0.6802049279212952,-0.06810601055622101,0.6957457065582275,0.6321049332618713,-0.0892438068985939,0.6456985473632812,0.5665313601493835,-0.029129622504115105,0.6363826990127563,0.4388653635978699,-0.058324769139289856,0.6338553428649902,0.3584030866622925,-0.07945041358470917,0.6911385655403137,0.5578658580780029,-0.03903154656291008,0.6803967952728271,0.4102669358253479,-0.06955856829881668,0.6720027923583984,0.32405605912208557,-0.09064120054244995,0.7362591624259949,0.5861269235610962,-0.05210395157337189,0.7333027720451355,0.47578227519989014,-0.09694747626781464,0.7147382497787476,0.5722759962081909,-0.10451783984899521,0.7787062525749207,0.6406752467155457,-0.0669083446264267,0.7623479962348938,0.5938436985015869,-0.10698455572128296,0.7408051490783691,0.6651306748390198,-0.11054295301437378
